timestamp,step_idx,stage,op,component,layer,label,score,threshold,decision,scaled
2026-07-13T06:33:57.634777+00:00,-1,0,baseline,baseline,-1,deepseek-math-7b-instruct,80.1,0.0,baseline,False
2026-07-13T06:35:12.955110+00:00,0,1,merge,mlp,26,deepseek-math-7b-instruct,80.6,2.0,accepted,True
2026-07-13T06:36:59.344658+00:00,1,1,merge,mlp,22,deepseek-math-7b-instruct,79.5,2.0,accepted,True
2026-07-13T06:38:13.975686+00:00,2,1,merge,mlp,14,deepseek-math-7b-instruct,79.1,2.0,accepted,True
2026-07-13T06:39:26.465861+00:00,3,1,merge,mlp,9,deepseek-math-7b-instruct,78.9,2.0,accepted,True
2026-07-13T06:40:39.731393+00:00,4,1,merge,mlp,4,deepseek-math-7b-instruct,80.6,2.0,accepted,True
2026-07-13T06:41:37.695300+00:00,5,1,merge,mlp,25,deepseek-math-7b-instruct,80.4,2.0,accepted,True
2026-07-13T06:42:41.823765+00:00,6,1,merge,mlp,8,deepseek-math-7b-instruct,78.1,2.0,accepted,True
2026-07-13T06:43:54.953247+00:00,7,1,merge,mlp,5,deepseek-math-7b-instruct,78.5,2.0,accepted,True
2026-07-13T06:44:58.689818+00:00,8,1,merge,attn,21,deepseek-math-7b-instruct,78.0,2.0,accepted,True
2026-07-13T06:45:59.606065+00:00,9,1,merge,attn,25,deepseek-math-7b-instruct,78.5,2.0,accepted,True
2026-07-13T06:46:52.495931+00:00,10,1,merge,attn,23,deepseek-math-7b-instruct,78.3,2.0,accepted,True
2026-07-13T06:47:51.719172+00:00,11,1,merge,attn,27,deepseek-math-7b-instruct,78.0,2.0,accepted,True
2026-07-13T06:49:05.655057+00:00,12,1,merge,attn,20,deepseek-math-7b-instruct,80.0,2.0,accepted,True
2026-07-13T06:50:11.579375+00:00,13,1,merge,attn,24,deepseek-math-7b-instruct,78.9,2.0,accepted,True
2026-07-13T06:51:04.353545+00:00,14,1,merge,attn,28,deepseek-math-7b-instruct,78.0,2.0,accepted,True
2026-07-13T06:52:12.472443+00:00,15,1,merge,attn,22,deepseek-math-7b-instruct,78.1,2.0,accepted,True
2026-07-13T06:52:49.332109+00:00,16,2,merge,mlp,22,deepseek-math-7b-instruct,78.3,2.0,accepted,True
2026-07-13T06:53:22.403165+00:00,17,2,merge,mlp,24,deepseek-math-7b-instruct,78.1,2.0,accepted,True
2026-07-13T06:53:56.222809+00:00,18,2,merge,mlp,28,deepseek-math-7b-instruct,79.5,2.0,accepted,True
2026-07-13T06:54:30.781322+00:00,19,2,merge,mlp,9,deepseek-math-7b-instruct,77.8,2.0,accepted,True
2026-07-13T06:55:06.945036+00:00,20,2,merge,mlp,21,deepseek-math-7b-instruct,75.1,2.0,rejected,True
2026-07-13T06:55:40.746178+00:00,21,2,merge,mlp,27,deepseek-math-7b-instruct,78.3,2.0,accepted,True
2026-07-13T06:56:13.988219+00:00,22,2,merge,mlp,15,deepseek-math-7b-instruct,76.3,2.0,accepted,True
2026-07-13T06:56:49.417172+00:00,23,2,merge,mlp,16,deepseek-math-7b-instruct,74.5,2.0,accepted,True
2026-07-13T06:57:20.748778+00:00,24,2,merge,mlp,13,deepseek-math-7b-instruct,75.7,2.0,accepted,True
2026-07-13T06:57:50.972425+00:00,25,2,merge,attn,23,deepseek-math-7b-instruct,74.1,2.0,accepted,True
2026-07-13T06:58:24.259815+00:00,26,2,merge,attn,27,deepseek-math-7b-instruct,73.4,2.0,accepted,True
2026-07-13T06:58:55.243474+00:00,27,2,merge,attn,20,deepseek-math-7b-instruct,74.1,2.0,accepted,True
2026-07-13T06:59:28.392867+00:00,28,2,merge,attn,24,deepseek-math-7b-instruct,70.3,2.0,rejected,True
2026-07-13T07:00:05.909678+00:00,29,2,merge,attn,22,deepseek-math-7b-instruct,66.3,2.0,rejected,True
2026-07-13T07:00:40.347462+00:00,30,2,merge,attn,29,deepseek-math-7b-instruct,70.7,2.0,rejected,True
